cnnaff,Smiles,Training,regression
-7.31306,[H]c1nc(N([H])n2c([H])c(N([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])(c4c([H])nn([H])c4[H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3nc([H])c(C([H])([H])[H])c([H])c3[H])c2=O)sc1-c1c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c1[H],False,5.1753283
-7.3123,[H]c1nc(N([H])n2c([H])c(N([H])[C@]3([H])C([H])([H])[C@]([H])(C#Cc4c([H])c([H])c([H])c([H])c4[H])[C@]([H])(c4c([H])nn([H])c4[H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3c([H])nc([H])c([H])c3[H])c2=O)sc1[H],False,5.287467400000001
-7.31075,[H]OC([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])([C@]([H])(C([H])([H])N(C(=O)C([H])=C([H])[H])n2c(C([H])([H])[H])nc([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C1([H])[H],False,5.467054499999998
-7.30969,[H]OC([H])([H])[C@]1([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])N([H])C(=O)C([H])=C([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C([H])([H])[C@]1([H])C(=O)c1c([H])c([H])nc([H])c1[H],False,5.4399243
-7.30865,[H]c1c([H])c([H])c(N([H])C([H])([H])[C@]([H])(c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)C([H])([H])[C@@](c2c([H])c([H])c([H])n([H])c2=O)(C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],False,5.092568399999998
-7.308,[H]OC([H])([H])C([H])([H])N([H])C(=O)[C@@]([H])(c1c([H])oc([H])c1[H])[C@]([H])(c1c([H])oc([H])c1[H])[C@@]([H])(c1c(C([H])([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])c([H])c([H])n([H])c1=O)C([H])([H])c1c([H])c([H])c([H])c(C(=O)N([H])[H])c1[H],False,3.966981
-7.30251,[H]c1nc(C([H])([H])N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])n(C([H])([H])C([H])([H])[C@@]([H])(c2c(-c3c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])c([H])n([H])c2=O)C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])c1[H],False,5.476971500000001
-7.3001,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])N(C([H])([H])C([H])([H])[C@@](c1c([H])c(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])n(-c3c(OS(=O)(=O)N([H])[H])nn(C([H])([H])[H])c3[H])c1=O)(C([H])([H])[H])C([H])(F)F)C([H])([H])C2([H])[H],False,5.808229200000002
-7.29881,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])c2c(SC([H])([H])c3c([H])c([H])c([H])c(Cl)c3N([H])c3c([H])c([H])c(F)c(N([H])c4c([H])c([H])c(Cl)c([H])c4[H])c3[H])c([H])c(=O)n([H])c2[H])c([H])c1[H],False,4.5943169
-7.29313,[H]c1nc(N([H])n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(c3c([H])c([H])c(Cl)c([H])c3[H])[C@]3([H])N=C(N([H])[H])OC3([H])[H])c2=O)c([H])c([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c(Cl)c(Cl)c2[H])c1[H],False,2.734767500000001
-7.29142,[H]c1nn(C([H])([H])[H])c([H])c1-n1c([H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]([H])(c3c([H])c([H])c([H])c(C#N)c3[H])OC([H])([H])[C@@]2([H])c2c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c1=O,False,4.287478200000001
-7.29043,[H]c1nc(OC([H])([H])[H])c([H])c(-c2c(C(=O)c3c(Cl)c([H])c(C([H])([H])Sc4c([H])c([H])n([H])c(=O)c4[H])c([H])c3[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3nn([H])c([H])c3[H])sc([H])c2[H])c1[H],False,5.853823599999999
-7.28914,[H]c1nc(Cl)c([H])c([H])c1[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])[C@]([H])(C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1(C#Cc1c([H])c([H])c([H])c([H])c1C([H])([H])Oc1c([H])c([H])c([H])c([H])c1[H])N([H])[H],False,4.832864299999999
-7.28303,[H]Oc1c([H])c([H])c(-n2c([H])c([H])c(SC(F)(F)F)c([C@@]([H])(C([H])([H])c3nc([H])c([H])n3C([H])([H])C([H])([H])N([H])[H])[C@@]([H])(C#Cc3c([H])nc([H])c([H])c3[H])C([H])([H])[H])c2=O)c([H])c1[H],False,3.8433335000000013
-7.28278,[H]C(=O)c1c([H])c([H])c(C([H])([H])Sc2c([H])c([H])n([H])c(=O)c2-c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c(-c2nc([H])c(F)c(C([H])([H])N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2[H])c1Cl,False,4.6409093
-7.2807,[H]c1nn(N([H])N([H])C(=O)c2c(Sc3c([H])c(-c4c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c4[H])c(F)c([H])c3F)c([H])c([H])n(-c3nnn([H])n3)c2=O)c([H])c1[H],False,4.919219700000003
-7.28002,[H]c1nc(N([H])n2c([H])c(Oc3c([H])c([H])c(F)c([H])c3[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])c4c([H])nn(C([H])([H])[H])c4[H])c3[H])c2=O)c([H])c([H])c1[H],False,2.266873899999999
-7.27984,[H]C(=O)c1c([H])c([H])c([C@@]([H])(Sc2c(-c3c([H])c([H])c([H])n3Sc3c([H])c([H])c([H])c([H])c3[H])c([H])n(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)c2[H])n2nc([H])c([H])c2[H])c([H])c1Cl,False,4.0185648999999986
-7.2775,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1-c1nc(-c2nc([H])c(F)c([H])c2[H])c(F)c(-c2nc([H])c(C(F)(F)F)c([H])c2[H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1=O,False,3.593721000000001
-7.2749,[H]c1nn([C@]2([H])C([H])([H])C([H])([H])[C@]([H])([C@@]([H])(C3([H])C([H])([H])C3([H])[H])C([H])([H])[C@@]([H])(c3c(OC([H])([H])C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])(F)C([H])([H])C4([H])[H])c([H])c([H])n([H])c3=O)C([H])([H])c3c([H])sc([H])c3[H])C2([H])[H])c([H])c1[H],False,5.5826751
-7.27194,[H]C([H])=C([H])C(=O)N([H])C([H])([H])[C@@]([H])(C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c(C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c([H])n([H])c1=O)C([H])([H])c1c([H])c([H])c([H])c(C(=O)N([H])[H])c1[H],False,4.987128599999998
-7.27094,[H]c1nc([H])c(-n2c([H])c(-c3nc(C([H])([H])N([H])c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])c([H])c([H])c3[H])c(SC([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c([H])c2=O)c([H])c1OC([H])([H])[H],False,4.423005499999997
-7.26975,[H]c1nc([H])c(C(=O)N([H])[C@]([H])(Sc2c([H])c([H])n([H])c(=O)c2[H])c2c([H])c(-c3c([H])nc([H])c([H])c3[H])c([H])c(Cl)c2N([H])c2c([H])c([H])c(F)c(SC([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],False,3.6518179999999996
-7.26801,[H]c1nn(C([H])([H])[H])c(-n2c([H])c(C([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c(SN([H])C(=O)OC([H])([H])C([H])([H])[H])c([C@@]([H])(c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C3([H])C([H])([H])C3([H])[H])c2=O)c1[H],False,4.888100799999999
-7.26716,[H]c1c([H])c(C#N)c([H])c(-c2c([H])c(Cl)c([H])c([C@]([H])(Sc3c([H])c([H])n([H])c(=O)c3[H])C([H])([H])c3c([H])c([H])c(Cl)c([H])c3-c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c2[H])c1[H],False,3.5667601000000007
-7.26706,[H]O[C@]1([H])C([H])([H])N([C@]([H])(C([H])([H])N([H])C(=O)C([H])=C([H])[H])[C@@]([H])(c2c([H])c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])n([H])c2=O)C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C([H])([H])C([H])([H])C1([H])[H],False,3.9205548999999995
-7.26508,[H]Oc1c([H])c([H])c(On2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C([H])([H])C([H])([H])c3c([H])c(N4C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C4([H])[H])c([H])c4c([H])c([H])c([H])nc34)c2=O)c([H])c1[H],False,3.4257493
-7.26409,[H]c1c([H])c(C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])N([H])C([H])([H])C([H])([H])[C@@]2([H])OSc2c([H])c([H])n(-c3nnn([H])n3)c(=O)c2C(=O)N([H])N([H])[H])c([H])c([H])c1F,False,3.291516700000002
-7.26389,[H]c1nc([H])c(C([H])([H])N([H])N([H])S(=O)(=O)c2c([H])c([H])c(-c3c([H])c(SC([H])([H])c4c([H])c([H])c([H])c([H])c4[H])c([H])n([H])c3=O)c([H])c2-c2c([H])nc(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],False,4.1629684
-7.26294,[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c([H])n(-c2c([H])nc([H])c(OC([H])([H])[H])c2-c2c([H])nc(C(F)(F)F)c(-c3c([H])nc([H])c(F)c3[H])c2[H])c(=O)c1[H],False,4.4660268
-7.26276,[H]c1nc(C#C[C@]([H])(OC([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C(c2c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])OSc2c([H])c([H])n([H])c(=O)c2C(=O)N([H])N([H])[H])c([H])c([H])c1[H],False,5.774454399999999
-7.25927,[H]c1c([H])c(C(=O)N([H])[H])c([H])c(C([H])([H])[C@]([H])(c2c(-c3c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])c([H])n([H])c2=O)C([H])([H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3c([H])c2[H])c1[H],False,4.940991199999997
-7.25814,[H]c1sc(Oc2c([H])c([H])c(F)c([H])c2[H])c([C@]([H])(Sc2c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n2[H])c2c([H])c([H])c([H])c([H])c2[H])c1[H],False,3.408085399999999
-7.25422,[H]c1oc([H])c(C([H])([H])[C@@]([H])(c2c([H])c([H])c3c(C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])n([H])c3c2[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])c1[H],False,5.751349999999997
-7.25191,[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])N(n2c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])c3sc([H])nc3[H])C([H])([H])C([H])([H])C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c2=O)C([H])([H])C1([H])[H],False,4.560087100000001
-7.2512,[H]c1nc(N([H])n2c([H])c(N([H])[C@]3([H])C([H])([H])[C@]([H])(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])[C@]([H])(c4c([H])nn([H])c4[H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3nc([H])c(C([H])([H])[H])c([H])c3[H])c2=O)sc1[H],False,5.416925900000001
-7.25018,[H]Sc1c(-c2c([H])nc([H])c(F)c2[H])c([H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])c2nnn(-c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)n2)c(=O)c1N([H])C([H])([H])C([H])([H])OC([H])([H])[H],False,3.3402833000000003
-7.24832,[H]c1nn(C([H])([H])[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c(Cl)c2[H])c([H])c1[H],False,4.323427099999999
-7.2482,[H]c1nc(C([H])([H])[C@@]([H])(C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])C(=O)C([H])([H])C([H])([H])[H])c(C(F)(F)F)c(C([H])([H])N([H])[C@@]2([H])C([H])([H])[C@@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H],False,5.2446809
-7.24685,[H]c1nc(C(=O)N([H])n2c([H])c([H])c(SC([H])([H])c3c([H])c(-c4c([H])nc([H])c([H])c4[H])c([H])c(Cl)c3N([H])c3c([H])c([H])c(F)c(SC([H])([H])C([H])([H])[H])c3[H])c([H])c2=O)c([H])c([H])c1[H],False,4.274558399999998
-7.24649,[H]C1=C([H])C(=O)N(n2c([H])c([H])c(C(=O)c3sc([H])c([H])c3[H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3c([C@@]4([H])[C@]([H])(C([H])=C([H])[H])[C@@]4([H])N([H])[H])c([H])c([H])c4c([H])c([H])c([H])nc34)c2=O)C1=O,False,5.348762499999999
-7.24635,[H]C1=C([H])C(=O)N(n2c([H])c(C(=O)N([H])c3c([H])c([H])nc([H])c3[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3c([C@@]4([H])C([H])([H])[C@@]4([H])N([H])[H])c([H])c([H])c4c(C(=O)C([H])([H])[H])c([H])c([H])nc34)c2=O)C1=O,False,4.831493
-7.24558,[H]OC1([H])C([H])([H])C([H])([H])N(c2c([H])c([C@@]([H])(c3c([H])c([H])nc([H])c3[H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3nc([H])c([H])c([H])c3c2[H])C([H])([H])C1([H])[H],False,5.118193
-7.24555,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c(-c2c([H])c([H])c(C#N)c(-c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c2[H])c([H])c([C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c(C([H])([H])N([H])[H])c2[H])C([H])([H])C([H])([H])[H])c1=O,False,3.5317862000000013
-7.24549,[H]C([H])=C([H])C(=O)N([H])[C@@]([H])(C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])[C@@]([H])(C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])c1c([H])c([H])c([H])c(C(=O)N([H])[H])c1[H],False,5.6665462
-7.24519,[H]c1nc(OC([H])([H])[H])c([H])c(-c2c(Cl)c(S(=O)(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c([H])c2C([H])([H])Sc2c([H])c([H])n(-c3nn(C([H])([H])[C@@]4([H])C([H])([H])[C@@]4([H])N([H])[H])c([H])c3[H])c(=O)c2[H])c1[H],False,4.905555700000001
-7.24248,[H]c1nc(C([H])([H])[C@]([H])(c2c(SC(F)(F)F)c([H])c([H])n([H])c2=O)C([H])([H])[C@]([H])(c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])N([H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])n(C([H])([H])[H])c1[H],False,5.341927699999997
-7.24205,[H]c1nc(N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(C([H])([H])O[C@]([H])(c2c([H])c([H])c([H])c3c([H])c([H])c([H])nc23)C([H])([H])[C@@]([H])(c2c([H])c(C(=O)c3sc([H])c([H])c3[H])c([H])n([H])c2=O)C([H])([H])[H])c1[H],False,5.3216756
-7.24184,[H]OC1([H])C([H])([H])C([H])([H])N(c2c([H])c([C@@]([H])(C(=O)N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3nc([H])c([H])c([H])c3c2[H])C([H])([H])C1([H])[H],False,5.0327295
-7.24097,[H]c1nc([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1-c1c([H])c([H])c([H])c2sc(-c3c(C([H])([H])N4C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c([H])n(-c4c([H])oc([H])c4[H])c3=O)c([H])c12,False,5.0713906000000035
-7.2408,[H]c1nc(C([H])([H])[C@@]([H])(C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n(C([H])([H])N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2=O)C([H])([H])C(=O)C([H])([H])C([H])([H])[H])c(C(F)(F)F)c([H])c1[H],False,5.246148300000002
-7.24075,[H]c1nc(N([H])n2c([H])c(N([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])(c4c([H])nn([H])c4[H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3c([H])nc([H])c(F)c3[H])c2=O)sc1-c1c([H])c([H])c(N([H])[H])c([H])c1[H],False,4.932360500000001
-7.23853,[H]c1c(OC([H])([H])[H])nc(C([H])([H])N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c(C(=O)N([H])c3c(Sc4nc(C(F)(F)F)c([H])c([H])c4[H])c([H])c(=O)n([H])c3[H])c([H])c([H])c2OC([H])([H])[H])c([H])c1[H],False,4.684897900000001
-7.2379,[H]c1c([H])c(-c2nc(N([H])c3c([H])c([H])c(F)c([H])c3[H])c(-c3c([H])c([H])c([H])n3-c3c(SC([H])([H])c4c([H])c([H])c([H])c(Cl)c4[H])c([H])c([H])n([H])c3=O)o2)c([H])c(C(F)(F)F)c1[H],False,4.457808400000001
-7.23773,[H]c1nc2c(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c(N4C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@@]4([H])c4c([H])c([H])c(F)c([H])c4F)c([H])n(-c4c([H])nc([H])c(F)c4[H])c3=O)C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H],False,5.5180835
-7.23464,[H]c1nc([H])c([H])c([C@]([H])(C([H])([H])OC([H])([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N(O[C@]([H])(n2c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)n2c([H])c([H])c([H])c([H])c2=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])n1,False,5.829370499999999
-7.2346,[H]c1nc(N([H])n2c([H])c(C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(c3c([H])c([H])c(Cl)c([H])c3[H])[C@]3([H])N=C(N([H])[H])OC3([H])[H])c2=O)c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c1[H],False,3.4252298000000003
-7.23365,[H]Sc1c([H])c([H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])O[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c(=O)c1-c1c([H])c2c([H])c([H])c([H])c([H])c2n1[H],False,3.6817804000000014
-7.2329,[H]c1c(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])n(-c2c(OS(=O)(=O)N([H])[H])nn(C([H])([H])[H])c2[H])c(=O)c1[C@](C([H])([H])[H])(C([H])(F)F)[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],False,5.721770299999999
-7.2306,[H]SC([H])([H])C([H])([H])C([H])([H])OC([H])([H])[C@]([H])(c1c(C([H])([H])c2nc([H])c([H])c(-c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)c2[H])c([H])c([H])n([H])c1=O)[C@]([H])(c1c([H])c2c([H])c([H])c([H])c([H])c2n1[H])C([H])([H])C(=O)N([H])[H],False,4.341900699999999
-7.23034,[H]c1nc(C([H])([H])[H])n(N(C(=O)C2([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])c1[H],False,5.989387400000001
-7.22993,[H]OC([H])([H])C([H])([H])c1c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)[C@]([H])(c2c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c2[H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(Oc3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])c(=O)n1-c1nc([H])c([H])n1[H],False,4.2807917
-7.22248,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(c2c([H])c(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])n(N(C([H])([H])C([H])([H])OC([H])([H])[H])S(=O)(=O)N([H])[H])c2=O)C([H])([H])[H])c(Cl)c1[H],False,4.986055700000001
-7.22181,[H]c1nc([C@]([H])(c2c([H])nn(C([H])([H])[H])c2[H])[C@@]([H])(C([H])([H])C(F)(F)F)[C@@]([H])(c2c([H])c(SC([H])([H])C([H])([H])[H])c([H])n([H])c2=O)C([H])([H])[H])c(C([H])([H])c2c([H])c([H])c(Cl)c(Cl)c2[H])c(C([H])([H])[H])c1[H],False,5.4350347999999995
-7.22177,[H]Oc1c([H])c([H])c([H])c([H])c1[C@]([H])(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[C@@]([H])(c1c(-c2c([H])c([H])c(C([H])([H])O[H])c([H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])c1c([H])c([H])c([H])c(C(=O)N([H])[H])c1[H],False,3.3841507
-7.21948,[H]c1sc(C(=O)c2c([H])c([H])c(C([H])([H])Sc3c([H])c(N([H])c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])n(OC([H])([H])[H])c(=O)c3-c3nnnn3[H])c([H])c2Cl)c([H])c1[H],False,4.953461600000001
-7.21683,[H]C(=C([H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])c(C(=O)N([H])[H])c1[H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])oc([H])c1[H])c1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],False,2.8705997
-7.21572,[H]c1nc(C([H])([H])[H])n(-c2c([H])c(N([H])c3c(Cl)c([H])c([H])c([H])c3C([H])([H])Sc3c(C([H])([H])C([H])([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])c([H])n([H])c(=O)c3[H])c([H])c([H])c2F)c1[H],False,4.7541423
-7.2128,[H]c1nc([H])c(-c2c([H])c(Cl)c(N([H])c3c([H])c([H])c(F)c([C@@]([H])(F)c4c([H])nc([H])c(F)c4[H])c3[H])c(C([H])([H])Sc3c([H])c([H])n([H])c(=O)c3[H])c2[H])c([H])c1[H],False,5.874470699999998
-7.21188,[H]c1nc([H])c(C([H])([H])n2c(-c3c([H])c(S(=O)(=O)N([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c3-c3c(N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])n([H])c3=O)nc([H])c2[H])c([H])c1F,False,5.508012
-7.21038,[H]c1c([H])c(C([H])([H])N([H])N([H])C(=O)c2c(SO[C@]3([H])C([H])([H])C([H])([H])N([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])n(-c3nnn([H])n3)c2=O)c([H])c([H])c1C([H])([H])[H],False,4.0293415999999995
-7.2103,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])c1c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c(F)c2OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(=O)n(-c2c([H])c([H])c3c([H])c([H])n([H])c3c2[H])c1[H],False,3.3106358000000005
-7.20997,[H]c1nc([H])c(C#C[C@@]([H])(Sc2c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])C(F)(F)F)[C@]([H])(N3C([H])([H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])N([H])c3c([H])c([H])c([H])c([H])c3[H])c(=O)n([H])c2[H])C([H])([H])[H])c([H])c1[H],False,5.560513900000002
-7.20784,[H]c1nc(OC(=O)C([H])([H])[H])n(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c(N([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])N4C(=O)c5c([H])c([H])c([H])c([H])c5C4=O)C3([H])[H])c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n([H])c2=O)C([H])([H])[H])c1[H],False,4.823741600000002
